Apple_x,Apple_y,Apple_p,pole_x,pole_y,pole_p,Top_x,Top_y,Top_p,Bottom_x,Bottom_y,Bottom_p
227.6153069,193.3610737,0.999965787,218.2753453,205.7495584,0.993328929,187.5658145,83.70164984,0.999928415,190.6743293,316.6002722,0.999901235
227.5575099,192.8816137,0.999965787,225.1185107,203.5361487,0.996589065,187.0390015,83.50237846,0.99993813,190.9685001,316.6768942,0.999907732
227.6083768,192.6204097,0.999965072,225.2841067,203.3435427,0.997553825,187.2136025,83.68937066,0.999939084,190.9679193,316.7132282,0.999905944
227.8586486,192.1106181,0.999965191,226.086903,203.2359629,0.997572839,187.5294018,83.89956862,0.999940753,190.9939475,316.7215066,0.999903202
227.9345705,192.1086273,0.999970853,226.1894826,203.21908,0.99755609,187.5546384,83.93400633,0.999944925,191.0339599,316.7311759,0.999901652
225.7491107,193.6739738,0.999975681,225.0896094,201.8867812,0.997296989,185.1711047,82.17409551,0.999930024,191.0574713,316.7562685,0.999900103
225.7251644,193.6216114,0.999976397,225.9138227,201.7870812,0.998845339,185.2675941,82.19325769,0.999928296,191.1366229,316.8403506,0.999896884
224.5619934,196.2906102,0.99996078,231.815161,199.1877098,0.99481231,187.4873109,84.57797962,0.999928892,191.0639629,316.6940875,0.999901175
224.4585276,196.3237013,0.99995929,231.2450714,199.3163743,0.991613626,187.543849,84.54933691,0.999929667,191.1053557,316.8213959,0.999899149
224.2151682,196.2790106,0.999943972,233.4152761,200.5718303,0.976734996,187.0259323,84.38295385,0.999927878,191.0827456,316.5401654,0.999910235
224.388329,196.1097753,0.999939382,231.0292175,199.9690714,0.97016573,187.2226825,84.18870912,0.999926209,191.0714393,316.5346928,0.999909401
224.8234818,195.0531656,0.999949515,231.2057724,200.4468164,0.960066915,187.4369812,84.19163184,0.999927163,191.1105309,316.442358,0.999909759
224.8282001,195.009248,0.999948323,231.216594,200.5139024,0.962852061,185.1669219,82.40309083,0.999923229,191.106451,316.4643946,0.999910891
225.4892297,192.8380435,0.999963284,224.4857969,200.3946803,0.97982949,185.3516183,82.1452775,0.999931931,190.9538846,316.4813795,0.999912441
225.3456516,192.8701475,0.999958634,224.9969518,200.6973207,0.979932606,185.3461075,82.14803445,0.999935567,190.9466224,316.3613458,0.999907851
223.6379466,192.6140952,0.999340057,228.1438319,199.8963003,0.999030352,187.5657587,84.07788462,0.999952912,190.9691434,316.3092294,0.999904633
223.494206,192.509788,0.99930197,228.3217395,199.8291378,0.999158859,187.679276,84.09093023,0.999952137,190.8817139,316.3189917,0.999908209
218.3063017,188.7744914,0.979787707,227.2660264,200.9502294,0.999403656,187.7481222,84.17482039,0.999946117,190.9485931,316.426487,0.999914408
218.1600239,189.0762932,0.977406263,227.8480474,201.0174103,0.999521017,187.761313,84.26307482,0.999951541,191.028285,316.4607029,0.999916911
-1.427424431,1.304578304,0.000158995,229.3402549,202.4017859,0.999896407,185.6402361,82.10689187,0.999946356,191.0868826,316.7370887,0.99990201
-1.503143787,1.212586641,0.000147164,229.3407028,202.3523095,0.999900818,185.6483169,82.09223986,0.999947548,191.0932026,316.7285099,0.999903202
-1.466423512,1.186556816,0.000148892,229.2144425,202.6206344,0.999902844,185.6093357,82.04571497,0.99994576,191.1734295,316.7265716,0.999902129
-1.702759743,1.399933338,0.000141799,228.1267002,201.2581859,0.999937177,185.6425271,81.80156589,0.999953508,191.2540979,317.3330932,0.999897003
-1.780444622,1.061582088,0.000132352,228.2035523,201.1151557,0.999940932,185.62924,81.81206059,0.999954343,191.2378459,317.2726216,0.999896169
-1.559034348,1.079427004,0.000143081,227.4694697,200.5042729,0.999915123,185.424401,81.49893355,0.999957204,191.7403336,317.5575337,0.999908566
-1.601681709,0.978925467,0.000131398,227.4948966,200.2486472,0.999907136,185.5304005,81.51707053,0.99996078,191.7893863,317.6384044,0.999911547
-1.587305546,0.987365007,0.000131428,227.4744182,200.1692297,0.999902427,185.5021155,81.55244374,0.999962568,191.7610435,317.7109904,0.999907255
143.6204276,143.8881693,0.443883449,227.6418254,199.9117436,0.999906063,184.764926,81.49753356,0.999954641,191.7812433,317.7459917,0.999905884
143.6142745,143.7636895,0.455484599,227.6554508,199.7302656,0.999904275,184.8091455,81.57433009,0.999956012,191.8626595,317.8714976,0.999909282
115.369435,105.7829108,0.006916285,228.1147555,199.038753,0.99990952,185.4490037,81.6693604,0.999942064,191.8536062,317.9446549,0.999908566
115.3427545,105.8073311,0.006996691,227.8554494,199.0139637,0.999905229,185.5072684,81.62581301,0.999943376,191.9297485,317.9199615,0.999915242
-1.102425098,0.498045683,0.000205219,227.1408542,199.3343143,0.999888778,186.6646365,82.00190604,0.999948621,191.7853813,317.9188666,0.999912381
-1.106250286,0.488784313,0.000205249,227.6204714,198.9892604,0.999893188,186.7034292,82.00374758,0.999950945,191.8176994,317.9063816,0.999913633
-1.911063194,0.917592525,0.000140369,227.1697536,198.9296684,0.999876499,186.1248988,81.81362057,0.999954164,191.7044716,317.9388108,0.99990809
-1.914463043,0.920300484,0.000141174,227.3566346,198.9692831,0.999884129,186.1458244,81.82819772,0.999956369,191.7378311,317.9705215,0.999910116
-1.897674084,1.01319623,0.000128239,227.3691539,199.0073235,0.999884367,185.9374855,81.64052963,0.999960303,191.7824368,317.9588585,0.99991262
-1.868381023,0.953703642,0.000132531,227.3855429,199.0186446,0.999884486,185.9902616,81.67130327,0.999962568,191.7831502,317.9428539,0.999911904
-1.833693504,0.878078699,0.00012207,227.4057527,199.032393,0.999885678,185.9871924,81.65527034,0.999962807,191.8284369,317.9677782,0.999911904
-1.875466347,0.889448404,0.000118852,227.4240852,199.110837,0.999887705,186.034857,81.6634407,0.99996388,191.81916,317.9685473,0.999912024
-1.828793526,0.83339715,0.000124127,227.4477733,199.1571999,0.999887824,186.0095823,81.65429831,0.999962807,191.822938,317.9671359,0.999910474
-1.831617832,0.926183701,0.000115484,227.4594035,199.1898732,0.999890327,185.9461181,81.62484622,0.999961376,191.7763586,317.9654794,0.999908686
-1.833496571,0.940354824,0.000114679,226.8699328,199.2383776,0.999877393,185.9032593,81.58387041,0.999958754,191.7710242,317.997736,0.999906421
-1.704823017,1.019634724,0.000136673,226.8474208,199.1574802,0.999873757,185.9084647,81.56764364,0.999958813,191.7988391,317.9686246,0.999907374
-1.695287704,1.055221796,0.000138611,227.2165822,198.927531,0.99987638,185.8633916,81.53868198,0.999956727,191.8036542,317.9966745,0.999907911
-1.68173933,1.021305323,0.000134796,227.1810457,198.8854556,0.999873459,185.8665354,81.5231595,0.999955535,191.7769346,317.9593706,0.999907017
-1.556686401,0.983395576,0.000131965,227.1567671,198.8634427,0.999873638,185.7709618,81.50867987,0.999955535,191.7389426,317.9383335,0.999903738
-1.535274506,0.98004365,0.000130057,227.3373535,198.9086325,0.999883771,185.7547824,81.50084305,0.999955773,191.7415142,317.9172907,0.999902487
-1.625258923,0.969215155,0.000124216,227.417401,198.9737711,0.99988687,185.75945,81.50408959,0.999956191,191.7447147,317.9377046,0.999904752
-1.620533943,0.925014734,0.000125051,227.5386105,199.0454774,0.999890745,185.7285678,81.48484087,0.999953866,191.741024,317.9547868,0.999906659
-1.353547573,0.022512674,0.00010702,227.5469779,199.074228,0.99988991,185.7485151,81.50023961,0.99995327,191.7443876,317.9658527,0.99990952
-1.35466814,0.022187233,0.000106692,227.451473,199.0553975,0.99989146,185.7763684,81.46736717,0.99995333,191.7792144,317.9273968,0.999910235
-1.974393845,0.267579794,0.000229269,227.4302808,199.0395396,0.999891877,186.6398971,81.8458457,0.999943674,191.8153391,317.932703,0.999909043
-1.955806732,0.261263609,0.00022766,227.0553573,199.2242694,0.99988693,186.6224569,81.80757141,0.999942482,191.7708592,317.906754,0.999908864
-1.586770535,0.55526638,0.000112444,227.2922679,198.9580154,0.999883175,186.0422077,81.67206454,0.999941826,191.7493362,317.9508562,0.999908328
-1.578463078,0.549814939,0.000112146,227.3081675,198.9757831,0.999881864,186.1039759,81.6999712,0.999940634,191.7913074,317.91643,0.999910235
-1.412311077,0.88285017,0.000141352,227.0233978,199.2869964,0.99988234,186.357582,81.91834116,0.999944329,191.7864823,317.8677893,0.999910355
-1.667253494,0.813360691,0.000115216,227.0166836,199.3444486,0.999880672,186.4422112,82.10971451,0.999943614,191.7546568,317.9415913,0.999909759
-1.627902031,0.831362724,0.000118554,227.003356,199.3758245,0.99988234,185.6378527,81.91698813,0.999935508,191.9906688,317.9825621,0.999908626
-1.371181965,0.84928441,0.000142604,227.2648101,199.5353513,0.999893785,185.5592189,82.11336708,0.999936461,191.9494724,317.9292336,0.999907911
-1.305734158,0.907478571,0.000140667,227.3217282,199.7956042,0.999910295,184.7255764,81.84303975,0.999964833,191.7458758,317.6336989,0.9999066
-1.339963913,0.849882603,0.000144303,227.7316341,200.0629365,0.999913752,184.693541,81.77357578,0.999965906,191.7046404,317.6197858,0.999903977
-1.345594883,0.842765093,0.00014168,227.7925437,199.8987021,0.999922872,186.1508377,81.4946804,0.999953628,191.7912526,317.8760223,0.999910116
-1.346288681,0.845161438,0.000141919,227.9449621,200.1182632,0.999926209,186.1675733,81.63496637,0.999956846,191.7772493,317.7846055,0.999916196
-1.357391834,0.842878819,0.000140876,227.2560486,201.0138686,0.999877155,186.204357,81.8414371,0.999943852,191.8481135,317.6969838,0.999912381
-1.658197403,0.785653591,0.000114173,227.1476775,200.8358245,0.999871016,186.2245954,81.83126903,0.999943197,191.7291093,317.5338044,0.999911189
-1.654169083,0.784837246,0.000114679,228.0876784,201.630445,0.999922633,185.9524164,81.26778483,0.999938428,191.6217256,317.4858642,0.999907672
-1.349420547,0.839033127,0.000144839,228.113146,201.7984796,0.999922693,185.9461246,81.34286404,0.999943793,191.6137257,317.5526657,0.999911785
-1.340123653,0.835731268,0.000140518,227.8367354,201.8915894,0.999917448,186.1050515,81.52797771,0.999945998,191.5300646,317.5514374,0.999909997
-1.317049503,0.811399698,0.000141174,227.8858495,201.9465575,0.999918222,186.1175559,81.67217183,0.999944329,191.5661831,317.5710254,0.999911427
-1.323116779,0.809018612,0.000145942,227.9941583,202.1749517,0.999918938,186.0808946,81.79326582,0.999943256,191.5881543,317.5557427,0.999909163
-1.428449154,0.91810751,0.000137031,227.3737583,201.5177503,0.999901056,185.7607946,81.74064612,0.999937415,191.8370566,317.5335512,0.999913573
-1.427349567,0.918320894,0.00013715,227.1451002,201.351115,0.999895692,185.6916294,81.94766068,0.999930263,191.6832395,317.5424533,0.999912024
-1.47202158,0.894753218,0.000127673,227.4580644,201.1974924,0.999885917,186.0206146,81.96286297,0.999934673,191.8653874,317.6232677,0.999915004
-1.62967968,0.779078484,0.000112683,227.8142093,201.4610348,0.999867797,185.5749333,82.01047957,0.999926567,191.9663839,317.8239374,0.999926805
-1.328922749,0.820768118,0.000145584,227.6358151,201.4167936,0.999877095,185.5322073,81.96614742,0.999925315,191.9377646,317.8301206,0.999927998
-1.341491699,0.831031322,0.000147998,229.9112221,196.9245238,0.999874771,185.7524691,81.92933846,0.999935389,191.8719883,317.8696847,0.999925733
-1.32605505,0.857380152,0.000151068,229.9365951,196.9334148,0.999876976,185.7518201,81.88680601,0.999934077,191.8923593,317.8949099,0.999928474
-1.617769241,0.847411871,0.000119865,226.2033339,199.514852,0.999880672,185.9875636,82.14663243,0.999942303,191.9883695,317.9222846,0.999926031
-1.608337402,0.832884312,0.000115275,226.4871799,199.3280563,0.999890745,185.9937954,82.19756079,0.999943495,191.9712033,318.0248199,0.999926567
-1.354325771,0.835445881,0.000141323,226.8224934,198.2595456,0.999848664,185.3781846,82.21923828,0.999949276,191.9558334,318.0303307,0.999921322
-1.364533424,0.824271917,0.000140399,226.7519467,198.2037528,0.999851763,185.3494554,82.271451,0.99994868,191.9325366,318.0679998,0.999922276
-1.685801983,0.816154003,0.000113666,226.8948985,198.3893085,0.999881923,184.6106734,82.00406134,0.999949872,191.7901535,318.1110301,0.999915957
-1.379827023,0.840843678,0.000139415,226.8539904,198.4709418,0.999875009,184.7481985,82.06987739,0.99995923,191.9236722,318.0545897,0.999921441
-1.377381802,0.864372969,0.000142187,226.8602855,198.579483,0.999872446,185.322428,82.38460028,0.999953389,191.8884525,318.0633798,0.99992013
-1.384229183,0.858927488,0.00014022,226.8523806,198.6191044,0.999873638,185.3207965,82.38536286,0.999956429,191.9298854,318.0587478,0.999925494
-1.400760651,0.848628521,0.000145406,226.7611781,198.3794801,0.999878049,185.4745057,82.12441552,0.999952912,191.9300909,318.104569,0.999924779
-1.392908096,0.850652933,0.000145733,226.8475245,198.4844365,0.999873996,185.525949,82.01173186,0.999955058,191.926249,318.1346827,0.9999246
-1.342397213,0.864764929,0.000148714,226.8740653,199.6499057,0.999862194,186.0797318,81.95450258,0.999948382,191.8070421,318.1291008,0.99992311
-1.370811462,0.854116678,0.000149518,227.0913288,199.6912513,0.999873161,185.9932396,81.92671061,0.999953628,191.8132954,318.1275716,0.999922276
-1.396826744,0.855171442,0.000153333,227.3350417,199.7575655,0.999893904,185.7781827,81.96474099,0.999954641,191.7974491,318.2378073,0.99992311
-1.393581867,0.855755091,0.00015375,227.3544947,199.7548037,0.999892354,185.7182233,81.90392303,0.999952734,191.8026686,318.1999168,0.999922156
-1.669543743,0.815756798,0.000119299,227.4505283,199.6993308,0.999894857,185.9880846,81.72532082,0.999948382,191.8100686,318.2172322,0.999922514
-1.653309822,0.826150179,0.000119805,227.3399714,199.6679101,0.999888539,185.986908,81.75907302,0.99995029,191.843154,318.2713013,0.99991858
-1.672059059,0.823960781,0.000118613,227.0011562,199.6237531,0.999872029,185.9834266,81.75218964,0.999951839,191.8501368,318.3045855,0.999919057
-1.436170578,0.961566448,0.000134319,227.0643413,199.2784219,0.999882102,186.4632486,81.86283398,0.999958217,191.9129457,318.3176818,0.999917924
-1.422788143,1.020112038,0.000141948,227.1855447,199.3334413,0.999891281,186.619778,81.9533515,0.999961495,191.8930416,318.2747884,0.999914646
-1.458600521,1.0303092,0.000140756,227.382544,198.4789648,0.999892354,186.4676993,81.87439466,0.999968767,191.8392153,318.2429299,0.99991703
-1.648988724,0.840286732,0.000116825,227.1633031,199.5470376,0.999875903,186.3108793,81.80642343,0.999964714,191.8578544,318.2828078,0.999920428
-1.627856731,1.168061733,0.000131369,227.0489557,199.4383183,0.999867916,186.3401175,81.8422966,0.999966145,191.8573384,318.2613058,0.999919057
-1.649316311,1.225765467,0.000136942,227.2492462,201.2747614,0.999908566,186.2235823,81.86370826,0.999965668,191.7987475,318.2646646,0.999922156
-1.687955856,1.141370058,0.000127733,227.2517577,201.2314258,0.999909282,186.2189987,81.83374786,0.999966025,191.8711524,318.186976,0.99992162
-1.499902248,1.013453007,0.000136644,226.6410502,200.0349109,0.999923825,186.1725649,81.72835636,0.99996686,191.7895536,318.2365847,0.999920428
-1.572280884,1.018902063,0.000134736,226.6177626,199.9181232,0.999924481,186.2716154,81.7772851,0.999967456,191.8356719,318.237052,0.99992317
-1.758682728,1.076234102,0.000125736,226.916519,199.1384878,0.9999156,186.0684937,82.04599512,0.999967575,191.7687201,318.3509884,0.999900103
-1.82565546,1.033958197,0.000119328,226.9360529,199.1236072,0.999914885,186.138298,82.08518541,0.999969721,191.808908,318.3988233,0.999902487
-1.472806454,1.184313536,0.000148833,227.1602125,198.8618913,0.999904871,186.2359074,82.06638992,0.999970675,191.8016262,318.4890351,0.999902546
-1.844431877,1.00588274,0.000123262,227.0808397,198.9192209,0.999910831,186.1899481,82.03736615,0.999969959,191.8188853,318.4658999,0.999903679
-1.823820114,1.011567116,0.000112057,227.1508248,198.8117225,0.999901891,186.0485882,81.99341321,0.999968112,191.7446427,318.4225717,0.999899328
-1.702044964,1.051401377,0.000127763,227.2308116,198.8029485,0.999902725,186.2334098,82.02941906,0.999971628,191.7320852,318.4652915,0.999900222
-2.557178497,269.325436,0.000160217,227.2337202,198.8463178,0.999900699,186.3011612,82.04370284,0.999971986,191.715837,318.4869328,0.999896944
-2.553553104,269.3386377,0.000161439,227.2394693,198.8478069,0.999900341,186.26946,82.08773041,0.999971867,191.705822,318.4963837,0.999897838
-2.389461517,285.9137709,0.000173032,227.123382,198.823734,0.999900222,186.1910501,82.06552637,0.999971151,191.7556171,318.4205155,0.999896526
-2.36614275,285.9153435,0.000176251,227.1196033,198.8947511,0.999904513,186.3231874,82.01057458,0.999971867,191.7728553,318.4068956,0.999895096
-2.938961983,302.5915885,0.000141144,227.1388484,198.8992524,0.999904752,186.4192219,82.05217183,0.999973655,191.9591761,318.2799449,0.999881864
-2.93941164,302.5817792,0.000141442,227.3511493,198.8128366,0.999905586,186.321399,82.07649004,0.99997282,191.9724932,318.2914152,0.999883413
-3.474650383,319.4952974,0.00015831,227.2497582,198.7695451,0.999907017,186.1572564,81.97955656,0.999968588,192.0773919,318.2982101,0.999875605
-3.398283482,319.5812862,0.000168234,227.2776701,198.682797,0.999904692,186.4262873,82.01582038,0.999972701,191.969739,318.2963772,0.999882579
-1.99930954,350.7874746,0.000327319,227.3365403,198.6828501,0.999907315,186.3867261,82.05508733,0.999973297,191.9381208,318.4515924,0.9998914
-2.116537094,350.8039322,0.000299335,227.3558587,198.6667955,0.999908209,186.3376417,82.02875531,0.999972224,191.9358773,318.452024,0.999891818
-2.030907154,350.7335148,0.000321239,227.3574439,198.6970656,0.999907136,186.3043147,81.99422908,0.999971628,191.9404511,318.4757166,0.999892592
-2.761170387,367.7579849,0.000145733,227.5076814,198.6086218,0.999913454,186.5459589,82.05081356,0.99997586,191.9574876,318.4946566,0.999904394
-1.638159275,1.163573265,0.000145584,227.5746061,198.6185584,0.999912739,186.3882707,81.91456413,0.999973238,191.8560419,318.5522285,0.999911308
-0.750284672,415.932339,0.000137717,227.2177022,198.5285461,0.99990046,186.610131,81.96662855,0.999975681,191.8436632,318.5579929,0.999911427
-1.087034225,415.3881283,0.000519514,227.1163059,198.502347,0.999893129,186.466298,81.91826415,0.999973893,191.7349567,318.6257558,0.999915719
-1.06798315,415.4036524,0.000519216,227.5228927,198.6625168,0.999903619,186.6544344,81.98477674,0.99997592,191.7231321,318.6189771,0.999915719
-2.671713829,416.0391188,0.000310183,228.7319882,198.7329895,0.999922395,186.686865,81.94689083,0.999976516,191.6344309,318.6035528,0.999917567
-2.705598831,416.1295948,0.000290245,230.3660834,199.2383947,0.999918461,186.6782774,81.95114446,0.999976933,191.621491,318.5972829,0.999916434
-1.352002621,0.947352409,0.000162184,232.3555713,199.6221938,0.999886632,186.6057448,81.9136672,0.999975502,191.6248627,318.6528511,0.999915421
-1.477952003,1.125859022,0.000161141,233.9841251,200.094707,0.999807596,186.6947725,81.92665362,0.999976873,191.6539907,318.6440973,0.999916971
-1.510135651,1.245075941,0.000168711,234.3402915,200.1174266,0.999663234,186.7239344,81.9084084,0.999976754,191.6747932,318.629415,0.999916434
-1.475566864,1.239655972,0.0001674,234.8520455,200.0005875,0.999404669,186.7311714,81.91774702,0.999977112,191.6668439,318.6276159,0.999916196
-3.210885048,417.1082158,0.000184238,242.2846903,201.5220761,0.999682784,186.6813869,81.93394852,0.999975979,191.6380005,318.6119542,0.999914646
-3.258939266,416.9873023,0.000196069,244.0303609,202.2473793,0.999479055,186.7311202,81.91123295,0.999976873,191.6512127,318.6251822,0.999915957
-1.684674263,1.115588665,0.000142843,246.8671038,201.9630365,0.997358084,186.7247123,81.97101784,0.999977708,191.6474199,318.6641741,0.999916673
-1.679362774,1.11127162,0.00014016,247.9989295,202.5899539,0.996549964,186.7167633,81.97573757,0.999977708,191.6280813,318.6606898,0.999915242
-1.663407803,0.925619364,0.000127822,268.1292519,201.2888684,0.994266808,186.6287136,82.02074027,0.999977231,191.6320109,318.611289,0.999915123
-1.63835907,0.893900633,0.000122994,267.8920208,201.3353431,0.994892001,186.6401232,82.01252234,0.999977231,191.6627126,318.6243048,0.999914885
-1.636348248,0.894524097,0.000122577,288.3970146,199.6192236,0.998252213,186.6512535,82.00112629,0.999977231,191.6720681,318.6598797,0.999915719
-2.926622391,318.3215625,0.000266612,359.432796,258.0316316,0.318487823,186.3996615,82.35709751,0.999976814,192.2151549,318.501348,0.99989754
-2.918958664,318.3692946,0.000258267,359.4230928,258.0533677,0.330232799,186.4094824,82.36323023,0.999977112,192.2689471,318.4929447,0.999893785
-3.672159672,302.7683048,0.000164449,359.4265723,257.7619081,0.307645261,186.5009047,82.35566354,0.999977231,192.0893192,318.4913015,0.999898434
364.4642214,205.3344104,0.001608014,359.5285745,257.914705,0.312091291,186.487702,82.36680484,0.999977231,192.1138675,318.4783831,0.999896169
365.0854564,205.5228406,0.000172019,359.5449204,257.7904832,0.314258605,186.4831785,82.35921979,0.999977112,192.1089449,318.4777665,0.999896765
351.745707,204.7638121,0.002528131,349.4825517,197.0381348,0.16672042,186.4694263,82.35044968,0.999977231,192.0752816,318.4788365,0.999896765
351.6649499,204.9849998,0.002444834,360.2642391,257.9804215,0.133030921,186.4613903,82.36029351,0.999976993,192.0719361,318.4863482,0.999897957
332.8075603,203.5216562,0.019214809,330.0611129,200.8164668,0.992247224,186.4992706,82.33843064,0.999977469,192.0813384,318.5160146,0.999900579
314.5492594,202.8006182,0.994066834,319.0782075,199.9344547,0.998268366,186.5243064,82.34599435,0.999977648,192.0706127,318.5004983,0.99990046
314.5429443,202.7191176,0.994359612,319.117631,200.0039778,0.99820751,186.5269475,82.32665288,0.999977589,192.0618353,318.5378065,0.999899983
300.4056315,203.0173153,0.997069359,308.450693,198.5476336,0.999491453,186.506003,82.31459451,0.999977589,191.9963427,318.5414228,0.999901295
300.459003,203.055534,0.997042179,308.4202261,198.5670419,0.999515831,186.5178298,82.31212735,0.999977529,191.9924846,318.5091915,0.999902368
286.7147889,203.4146447,0.998498559,296.9245782,198.1348314,0.999009132,186.5356625,82.30375314,0.999976695,191.9307284,318.5254841,0.999904633
286.6750665,203.4653263,0.998468518,296.9798679,198.0110526,0.998998284,186.5266488,82.27547836,0.999976993,191.8931327,318.5450201,0.999903679
273.7826078,203.7849724,0.998910189,284.3753908,200.6193213,0.994692445,186.4861264,82.26146722,0.999976635,191.8821883,318.5512843,0.999906898
273.8269813,203.8557874,0.998908997,284.2522754,201.1760836,0.993853331,186.5656199,82.25156522,0.999977469,191.9065003,318.5315166,0.999903679
261.7370447,203.3869064,0.998535872,274.9908656,199.3180389,0.933946192,186.554179,82.22543681,0.999977887,191.8824196,318.5204058,0.999902725
261.6611116,203.2903456,0.998607755,275.138459,199.2751238,0.934223533,186.552672,82.20383203,0.999977827,191.8849239,318.4827647,0.999905467
255.2204633,203.3782996,0.998307526,263.5605755,199.7390106,0.920452237,186.5296962,82.17721248,0.999977469,191.9019299,318.5323443,0.999906659
255.2698488,203.5319649,0.998283505,263.5772934,199.7789671,0.896362185,186.5443115,82.13197637,0.999977648,191.8784037,318.4946275,0.999903679
245.700506,205.1100821,0.999107003,257.0797033,197.3597809,0.857364237,186.5612981,82.1609714,0.999977589,191.9206038,318.4234848,0.999905229
245.6840827,205.1231499,0.999112427,257.0344324,197.3316219,0.835713446,186.5711694,82.15437567,0.999977469,191.8948069,318.4283342,0.999906301
238.3363881,203.3172458,0.997523189,247.1357689,198.9316988,0.830579042,186.5690446,82.17025268,0.999977589,191.8373585,318.5040483,0.999909043
238.3474584,203.320915,0.997558713,247.1055827,198.8364308,0.824236393,186.5700561,82.15125525,0.999977589,191.8921328,318.4512477,0.999909759
230.2074022,205.0965085,0.999449015,241.5466139,194.2517264,0.934576631,186.5577207,82.15822589,0.999977708,191.8980765,318.404191,0.999904394
230.3085322,205.1358461,0.99936223,233.9241817,197.6450734,0.880605936,186.5933059,82.16176987,0.999977648,191.9597707,318.373992,0.999906659
227.3392512,206.2051258,0.999542952,232.2104611,196.9883141,0.954799294,186.6275438,82.15212572,0.999977589,192.0035126,318.3738818,0.999911606
227.3363569,206.2833567,0.999560356,232.1918573,196.9859874,0.958836436,186.6281388,82.17468214,0.999977887,192.025039,318.3362617,0.999910414
227.2649118,206.3047061,0.999551415,232.3053463,197.0514562,0.962394536,186.6391232,82.17357183,0.999978185,192.0247152,318.334897,0.999909878
227.2579591,206.2194877,0.999569237,232.1746187,197.0473604,0.965929687,186.7465978,82.24204111,0.999979615,191.9863987,318.3538837,0.999910235
227.221127,206.3112302,0.999559522,232.325274,196.8691573,0.97243315,186.7554126,82.17898202,0.9999789,191.9960561,318.3560023,0.999911547
227.1991231,206.2769985,0.999568343,232.2865186,197.0067172,0.971284151,186.4751885,82.09286857,0.999978781,191.9307923,318.4385161,0.999905109
227.194383,206.3011742,0.99956274,232.2690842,196.7575814,0.970834374,186.5223851,82.20860732,0.999978423,191.8694024,318.4016123,0.999903917
227.1996139,206.2844558,0.999561191,232.2704291,196.7554441,0.96973002,186.5322021,82.14122856,0.999977589,191.9235816,318.3666539,0.999904156
227.1937648,206.3227587,0.999567688,232.3467009,196.7688575,0.966390491,186.33228,82.1235534,0.999972045,191.8278933,318.3704233,0.999902606
227.4169127,206.178678,0.999623954,232.1677842,196.913943,0.962777972,186.2919682,82.08047652,0.999972999,191.7634206,318.2739649,0.999898911
227.8863998,205.2315793,0.999660134,232.4874189,197.7837138,0.994114876,186.3558251,82.19685531,0.999978542,191.8982487,318.1358523,0.999891758
227.8759415,205.2827711,0.999670744,232.5093853,197.5236151,0.994203806,186.3606391,82.17094541,0.999978244,191.9301567,318.0381513,0.99990195
226.8046386,201.9006953,0.999685884,233.2970021,199.7902658,0.997684956,186.6943363,81.81170678,0.99997735,191.9147806,317.7900786,0.999906659
226.83951,201.6495953,0.999733686,233.6584191,200.0248318,0.997752488,186.6276355,81.84122682,0.999977767,191.8691459,317.7888179,0.999902189
226.5736732,202.0733672,0.99988234,233.2071476,202.385551,0.997825861,186.9159135,81.85082889,0.999972343,191.8406587,317.7053795,0.999903083
226.4856833,202.0760548,0.99987942,232.9797487,202.2747636,0.997930169,186.8747395,81.93652391,0.999971032,191.8146849,317.644412,0.999901712
228.5548486,202.3401582,0.999805272,238.7024536,201.4927819,0.995182335,186.5768613,81.95114994,0.999967456,191.6810336,317.521349,0.999895573
228.4835078,202.2475934,0.999799192,238.7539835,201.4483051,0.994901776,186.6326163,82.00932252,0.999968052,191.657444,317.4956813,0.999894559
228.8777868,200.8639951,0.999443889,235.1618603,203.0098236,0.992985249,186.543781,82.20002592,0.999968886,191.439486,317.3412013,0.99988687
229.1323893,201.2773762,0.999475956,235.0928352,203.0344815,0.992080212,186.6098164,82.27492094,0.999967933,191.4963641,317.3667407,0.999888241
232.530477,202.0138704,0.993463874,240.0838037,202.4203595,0.997547984,186.7683291,82.18495417,0.99996531,191.5448112,317.357976,0.999883056
231.8172703,201.8485165,0.99351418,239.2669802,202.1018231,0.997491181,186.7614701,82.1539799,0.999967635,191.5132098,317.3813725,0.999889374
230.164861,202.2406549,0.996049643,238.7350707,202.1686777,0.998263478,187.0056796,82.23172736,0.999962568,191.5590882,317.4422555,0.999892235
230.0995421,202.1754715,0.995710075,238.7860804,202.0579975,0.998466134,187.0124896,82.29886782,0.999961615,191.594914,317.4796185,0.999894619
223.0986605,199.1666973,0.37387836,231.1445272,202.4710747,0.999801159,187.0285754,82.34477842,0.999959826,191.6376724,317.4152813,0.9998914
222.960644,198.9908044,0.270301223,231.1702018,202.5950996,0.999791503,187.0693163,82.35796356,0.999960303,191.6126704,317.3729024,0.99988842
222.781822,198.8949876,0.611400843,230.663728,202.5880237,0.999805689,187.0173243,82.35187542,0.99996078,191.6169271,317.3789868,0.999888718
222.2755098,197.6843593,0.080452681,231.5942147,202.4973124,0.999852419,187.0043846,82.32724512,0.999959111,191.6030087,317.3856945,0.999890208
220.9246213,197.914268,0.363426149,231.1735296,202.7865717,0.999851823,187.0237555,82.34547925,0.999959528,191.5613608,317.3532801,0.999892473
