scorer,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000
bodyparts,left_top,leftt_top,left_top,leftt_bottom,left_bottom,left_bottom,right_top,right_top,right_top,right_bottom,right_bottom,right_bottom
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
3066,327.5735908,155.8891239,0.999839067,333.5208783,411.6563906,0.999799907,514.4513041,153.5760751,0.99972558,511.2838044,407.2032471,0.999685168
3067,327.5240507,155.8692989,0.999837279,333.5701942,411.6658728,0.999804497,514.4477689,153.5668139,0.999725699,512.8137898,407.3589692,0.999782205
3068,327.5283427,155.868289,0.999836206,333.6260748,411.5934845,0.999803364,514.4479568,153.5667677,0.999731243,512.9199915,407.3634539,0.999788702
3069,327.5510185,155.8921747,0.999838471,333.6445894,411.5900078,0.999804497,514.464939,153.5828452,0.999727249,512.2722294,407.425987,0.999727726
3070,327.5664508,155.8976803,0.999837101,333.6662378,411.5609035,0.999802589,514.4649932,153.6115007,0.99973011,512.6749749,407.0387959,0.99975276
3071,327.5756068,155.9457855,0.999842048,333.59026,411.6306989,0.999804676,514.4101378,153.58462,0.999734282,512.9009163,407.5321531,0.999769092
3072,327.4914167,155.9826794,0.999849856,333.5581632,411.6297696,0.999805093,514.4215527,153.5405426,0.999734759,512.8379762,407.1353276,0.999683619
3073,327.5076993,155.9305868,0.999852061,333.6113429,411.6804532,0.999807715,514.4121894,153.534719,0.99973774,512.6464109,407.1918821,0.999661505
3074,327.4674413,155.9752855,0.999849439,333.6970153,411.6394465,0.999806643,514.4161499,153.5381331,0.999736428,512.6073735,407.1377025,0.999625087
3075,327.71104,156.0712285,0.999841154,333.5557423,411.6333493,0.999806285,514.3312749,153.5816355,0.999725461,512.6124804,407.1322441,0.999660015
3076,327.6102605,156.0050945,0.999843478,333.611856,411.6252219,0.9998101,514.5313685,153.4331598,0.999747276,512.9418495,406.9126341,0.99970293
3077,327.6551554,155.9168196,0.99984014,333.6435018,411.6519364,0.999813437,514.4981896,153.4283767,0.99974364,513.0838807,406.7386665,0.999726534
3078,327.6598623,155.9196033,0.999839544,333.5891771,411.6623839,0.999810159,514.5461277,153.2614312,0.999757767,513.0618224,406.753516,0.999723792
3079,327.5747092,155.9784899,0.999838054,333.5890732,411.5848786,0.999808431,514.4078459,153.5750794,0.999717295,513.0411701,406.685427,0.999726892
3080,327.5682969,156.0421925,0.999841571,333.5760174,411.6170602,0.999806285,514.3988392,153.5386891,0.999729514,512.9618933,406.7398448,0.999740422
3081,327.5436027,156.2818737,0.999839544,333.6543241,411.584924,0.999813795,514.2912329,153.6948123,0.999709845,512.9934886,406.7943788,0.999729991
3082,327.5804741,156.3164201,0.999840021,333.6577082,411.6563726,0.999812543,514.2696502,153.7175822,0.999706566,513.0290811,406.8195653,0.99972856
3083,327.6243818,156.1036682,0.999840081,333.6677656,411.6620047,0.999812484,514.6801802,154.7688893,0.999698877,512.9288943,406.7747483,0.999747753
3084,327.6244178,156.1802025,0.999836206,333.6130691,411.6935064,0.999814272,514.3851479,153.463201,0.999727488,512.8224783,407.1393552,0.999752283
3085,327.6206594,156.068387,0.999827027,333.6047516,411.6850227,0.999814272,514.251,153.6657429,0.999704599,512.5817461,407.3582194,0.999738634
3086,327.6492414,156.0507193,0.999829888,333.6078005,411.6782963,0.999813259,514.7145607,154.5267857,0.999690831,512.4969759,407.4220927,0.999746323
3087,327.610234,156.1027751,0.999831796,333.6088138,411.6993496,0.999815226,514.7492449,154.5180843,0.999689341,512.5173523,407.5345528,0.999751329
3088,327.5887072,156.1694708,0.999831915,333.5985541,411.7038964,0.999815762,514.8711635,154.4798162,0.999696851,512.8040478,407.7571206,0.999706984
3089,327.5524521,156.209301,0.999830842,333.5930762,411.6221367,0.999812126,514.7804378,154.6160985,0.999702513,512.477736,407.7825232,0.999732494
3090,327.5311723,156.2232628,0.99983573,333.5691595,411.639169,0.999813139,514.8497331,154.564308,0.999698997,512.1805735,407.9527001,0.999742508
3091,327.470048,156.4194269,0.999837279,333.5684929,411.6222288,0.99981302,514.9059697,154.595811,0.999698937,512.7914288,408.0672946,0.999760866
3092,327.29914,156.4519558,0.999836743,333.5897269,411.6575414,0.999815464,515.1516809,154.5037035,0.999707282,512.7663481,407.9818943,0.999747574
3093,327.3257878,156.6812892,0.999828815,333.6021423,411.6828412,0.99981463,515.1684161,154.5105767,0.999702811,512.5724335,408.0277166,0.999773443
3094,327.296556,156.6560574,0.999826729,333.552032,411.7027342,0.999811292,514.4145092,153.3970428,0.99970305,512.1340292,408.0238194,0.99976635
3095,327.6730268,156.3283739,0.999859214,333.5526676,411.697843,0.999812245,514.3928579,153.3802648,0.999699712,512.4063561,408.0126486,0.999823213
3096,327.5903044,156.3518176,0.999860823,333.5303731,411.6241759,0.999810219,514.3568358,153.3605709,0.999704957,512.1317527,407.8733339,0.999789238
3097,327.2540617,155.6301126,0.999722302,333.5379329,411.6165807,0.999810517,514.292762,153.473958,0.999695539,511.949275,407.9908793,0.999787092
3098,327.1940203,155.3092213,0.99966228,333.5370154,411.6118374,0.999811172,514.3099204,153.4613695,0.999690354,511.7699366,407.577574,0.999768734
3099,328.5808249,156.7527537,0.999557972,333.5478964,411.609755,0.999811053,515.0562662,154.4623631,0.999685526,512.4263487,407.7422216,0.999765754
3100,328.4687862,156.9958763,0.999531031,333.4973631,411.6020783,0.999809742,514.7651653,153.3814592,0.999708295,512.7981842,407.7605956,0.999782205
3101,330.244357,157.7975607,0.997389078,333.4836431,411.5955774,0.999809265,514.7631537,153.5683751,0.999696434,512.9493012,407.7046974,0.999820232
3102,334.0130129,157.7982509,0.997980893,333.5326271,411.5766577,0.999815822,515.1413581,154.631777,0.999704957,512.1374636,407.7870708,0.999783397
3103,333.6312037,158.213815,0.993621051,333.5388775,411.489589,0.999821186,515.4920108,154.5219463,0.999688268,512.8563573,407.8592863,0.999790311
3104,334.2541947,155.1702838,0.976841211,333.8680406,411.536219,0.999824643,515.304354,155.4150366,0.999697983,513.8064659,406.8502765,0.999890447
3105,335.992682,158.1364517,0.993344545,333.9970384,410.8884646,0.999815464,515.3824784,155.3721082,0.999664187,513.64621,406.5036712,0.999884367
3106,336.1355121,157.674695,0.993614793,333.7208767,410.6751744,0.999788344,515.361675,155.3252924,0.999660254,513.6913915,406.5099926,0.99988687
3107,334.8137259,157.6433201,0.99584043,333.97999,411.1378035,0.999783993,515.3832664,155.1649692,0.999679446,513.7389827,406.9929075,0.999883592
3108,335.7322907,157.0089808,0.996431351,334.140717,411.2981661,0.999830246,515.303707,155.5117224,0.999711633,513.5274932,406.9292388,0.999877989
3109,335.9993806,158.2784832,0.996731639,334.1931229,411.3631017,0.999837816,515.3135833,155.2551902,0.999699473,513.6605914,407.3582134,0.999858618
3110,335.6710081,157.9094605,0.995456815,334.2071924,411.3620163,0.999837101,515.3089367,155.2602912,0.999699354,513.4373963,407.6177073,0.999849319
3111,335.0498738,157.6221322,0.99526155,334.2527914,411.3418275,0.999838948,515.3010965,155.2306148,0.999700487,513.3317316,407.5873265,0.999851823
3112,334.4713292,157.4169244,0.995267034,334.2988577,411.3556086,0.9998312,515.296887,155.4482006,0.999714136,513.6355107,407.4656522,0.999845028
3113,334.0074725,158.2751541,0.995251894,334.2492909,411.273847,0.999821424,515.2406951,155.3215129,0.999697626,513.419421,407.7490473,0.999830127
3114,333.278532,158.6447265,0.99404031,334.2571168,411.2105388,0.999824047,515.3482315,155.2507402,0.999703884,513.4102902,407.8034039,0.999830365
3115,333.8207178,157.4035163,0.991237938,334.2599788,411.2123744,0.999823689,515.3575444,155.2219672,0.99970448,513.407619,407.7961333,0.999828339
3116,334.4673529,157.6675733,0.9914608,334.2765765,411.208338,0.999821424,515.3325142,155.3458149,0.99971664,513.5859601,407.5015111,0.999855995
3117,338.149478,154.4377201,0.996703386,331.3629308,407.9860287,0.999798417,515.2319788,154.7778721,0.999692559,513.0484657,407.3549809,0.999840021
3118,337.9144681,154.6093725,0.996367693,331.2916158,407.805238,0.999820352,515.5383556,154.8667543,0.999698877,512.9046934,407.040236,0.999818027
3119,335.3524914,153.3662817,0.996290445,331.0873052,406.8492596,0.999872029,515.5954284,154.8107264,0.999691427,513.3090229,406.1597977,0.999832869
3120,334.9162188,153.6012483,0.993431151,331.1875184,406.6357367,0.999868274,515.5874771,155.1564722,0.999650478,512.3554046,405.5378453,0.999823093
3121,335.1696296,155.1450543,0.989200056,331.1795242,406.6478035,0.999868512,515.6270136,155.088407,0.999661446,512.0780358,405.6783683,0.999810815
3122,335.2420006,155.0425968,0.990255654,331.1844987,406.6425467,0.999868393,515.6262295,155.0842751,0.999661505,511.971971,406.2301981,0.999774575
3123,333.8678722,155.3864079,0.991951704,331.179269,406.6605692,0.999867678,515.6260151,155.0887176,0.999661565,510.6622272,405.7862877,0.999733329
3124,334.899231,155.1693068,0.989296794,331.1696917,406.6697664,0.999867678,515.6462179,154.9484578,0.999663472,510.6091051,406.5704217,0.999569237
3125,331.7659543,160.2767332,0.988196313,332.0969186,408.961123,0.99957037,514.9521002,155.5200067,0.999612093,510.7738171,407.5776198,0.999503732
3126,331.7052983,160.1192486,0.986459136,331.9139078,408.9097028,0.999605536,514.5863094,156.0443474,0.999685943,511.0366015,407.8474309,0.999453902
3127,331.0173386,159.7637691,0.976685524,334.1318383,411.3309076,0.999789715,514.7110225,156.1027624,0.999681115,511.6217365,406.4582567,0.999477863
3128,331.1220801,159.5295458,0.973165691,334.0454836,411.4487785,0.999796867,514.4414335,156.2595688,0.999663174,512.1860414,406.5361013,0.99963522
3129,336.6309288,158.0749798,0.989989102,334.2772064,411.5430098,0.999819458,514.3664894,156.3667806,0.999654651,511.7487531,406.2126782,0.999620497
3130,337.4598248,158.179903,0.989344478,334.2774606,411.5466125,0.999819279,514.3699747,156.3686505,0.999654293,511.3510637,406.2315207,0.999599695
3131,332.12378,159.1863751,0.95631808,334.2377939,411.5874977,0.999827266,514.3700832,156.3675735,0.999654174,511.3204546,406.3105721,0.999606609
3132,337.8330319,157.4914598,0.947801411,334.3463354,411.7112142,0.999843955,514.4587116,156.2438377,0.99965626,511.5814323,406.2425983,0.999641061
3133,336.908257,156.5723008,0.975001812,334.4182892,411.6978245,0.999838591,514.4491909,156.1426761,0.999656916,511.6179075,406.4487238,0.999666989
3134,337.4153655,156.33619,0.971476912,334.4091806,411.6709864,0.999837995,514.450681,156.1330195,0.999656677,511.5086164,406.4803061,0.99965632
3135,337.7292805,156.1225564,0.947087526,334.4680061,411.6271848,0.999837458,514.4490277,156.1427893,0.999656916,511.5167527,406.3897467,0.999644876
3136,337.9668586,156.3147633,0.952371657,334.589323,411.6401275,0.99983865,514.2771125,156.1990385,0.999658227,511.9897003,406.6953747,0.999722362
3137,338.4348146,155.9566233,0.940009475,334.6089396,411.6649978,0.999840379,514.5200036,155.9810007,0.999656796,512.2631359,406.7722709,0.999739587
3138,338.0982692,155.4762508,0.934499919,334.611115,411.6582727,0.99984026,514.5188732,155.982199,0.999656796,512.2366867,406.7723,0.999742866
3139,340.3496157,156.2500697,0.94406563,334.5557923,411.6053228,0.999846697,514.5200244,155.9814689,0.999656677,512.2510846,406.7539251,0.999741852
3140,340.4107875,156.1287618,0.934675932,334.6419201,411.6155929,0.999843121,514.397957,156.1250387,0.999652624,512.2065189,406.8123529,0.999776483
3141,339.5608141,156.530591,0.92217344,334.5315051,411.6898737,0.999842763,514.2635119,156.1403236,0.999658883,512.4119773,406.8155591,0.999782324
3142,339.302192,157.1379687,0.924350441,334.5224867,411.694834,0.99984324,514.262719,156.1401435,0.999658942,512.3843656,406.8226266,0.999785066
3143,337.4078584,155.536994,0.896206021,334.5284696,411.7098057,0.999843776,514.2640005,156.0563997,0.999660969,513.5422928,406.9442163,0.999813795
3144,337.6420448,155.7330937,0.892947197,334.4733472,411.776178,0.999851942,514.6272882,155.7736406,0.999627113,513.2646997,407.1026504,0.99980998
3145,337.4866209,155.4476671,0.909331083,334.4396806,411.7847888,0.999850631,514.4813272,156.0575177,0.999621034,512.0757782,407.5521848,0.99973923
3146,337.6182487,155.9861382,0.923003554,334.4526901,411.7712793,0.999850929,514.4932501,156.0217924,0.999623895,512.3703671,408.3182201,0.999697447
3147,337.3109787,157.5608591,0.970842957,334.4371333,411.7825255,0.999850035,514.4829965,156.0562361,0.999621034,512.5069389,408.482131,0.999685645
3148,337.5633433,156.8022439,0.969023108,334.4743376,411.7661269,0.999851584,514.5374032,155.8614092,0.999654949,510.6295238,407.7265239,0.999315262
3149,335.4530821,155.9213466,0.986515403,334.4566813,411.774455,0.999849916,514.3340703,156.2381323,0.999654412,508.6375971,408.0773664,0.998146057
3150,336.3427956,156.1514647,0.985490561,334.4577532,411.7720127,0.999849796,514.3416805,156.239163,0.999655306,509.9674487,408.3717947,0.999089837
3151,336.2581954,158.4990239,0.991122544,334.4562678,411.7692811,0.999849319,514.3329269,156.2398055,0.999654531,511.1092005,409.4055629,0.998894751
3152,336.4649811,158.5239329,0.991497993,334.5065269,411.7534,0.999854267,514.5585542,155.846085,0.999655962,511.8085227,408.4801364,0.99901861
3153,334.3445964,157.2879124,0.996956706,334.4607344,411.711407,0.99985528,514.5020072,155.8476903,0.999644816,511.9533257,410.1574535,0.999166012
3154,332.2232089,158.0057549,0.997078896,334.3773451,411.5006534,0.999844253,514.50258,155.8512083,0.999644697,512.2945971,409.5603957,0.999196112
3155,330.4528072,156.3429732,0.988182127,334.433495,411.4330314,0.999846816,514.5022051,155.8528887,0.999645174,513.5347035,410.6162887,0.999100208
3156,333.0191989,157.2850751,0.987570286,334.456409,411.4738968,0.999848604,514.4582427,155.7955802,0.999649942,515.4945271,411.1167607,0.998638511
3157,328.222929,156.8537282,0.998875618,334.455266,411.4511693,0.999843478,514.3951565,156.1203458,0.999655604,514.369516,410.0233965,0.999512553
3158,328.2550473,156.806677,0.998922408,334.4804626,411.4233846,0.999839425,514.3962451,156.1216549,0.999655843,514.414542,409.9406362,0.999504566
3159,328.5674281,158.1541982,0.999750853,334.5198636,411.460108,0.999841869,514.4029403,156.1193082,0.999654531,513.7919805,409.6567554,0.999622464
3160,328.6645246,158.2166433,0.99976337,334.4809165,411.4532337,0.999842048,514.4487673,155.9522671,0.999664903,513.8931139,409.0425096,0.999605834
3161,327.6215272,158.7447262,0.999826372,334.5124297,411.4469593,0.999842644,514.7853695,156.2198567,0.999696612,514.0254887,409.1634045,0.999657333
3162,327.8882518,158.6480885,0.999818921,334.5124125,411.4053976,0.999838114,514.7886088,156.2167422,0.999696434,514.2964686,409.2456064,0.999678135
3163,327.7357228,157.8881879,0.999854684,334.5184498,411.4274696,0.999836445,514.8559347,156.2713666,0.999703526,514.6371233,409.2324018,0.999705911
3164,327.6432388,157.7652435,0.999858677,334.4831004,411.4362031,0.999828219,514.8222177,156.2236141,0.999701381,514.4527822,408.9998279,0.999692917
3165,327.5547504,157.4302416,0.999871016,334.499157,411.4041275,0.999827266,514.840749,156.1976395,0.999700785,514.1876243,409.0359316,0.999708354
3166,327.5045114,157.434711,0.999868155,334.5005841,411.4070265,0.999827266,514.8605032,156.230398,0.999698699,514.1234368,409.2935386,0.999700069
3167,327.4963763,157.3353095,0.999871135,334.5139017,411.4090036,0.999827623,514.8705637,156.2376312,0.999698699,514.2670288,409.2536845,0.999671578
3168,327.5281,157.1269689,0.999850869,334.5014524,411.4247112,0.99982667,514.8806916,156.1765745,0.999698043,514.3141696,409.2153525,0.999664545
3169,327.7469506,157.7327738,0.99985683,334.5230432,411.3576801,0.999825716,514.8796433,156.2147105,0.999702156,514.1066269,409.3040347,0.999664724
3170,327.6896236,157.5736713,0.999856472,334.4994678,411.3583648,0.999825478,514.8899139,156.2655632,0.999699235,514.107057,409.2758737,0.999662995
3171,328.7707467,158.7075768,0.999787807,334.517704,411.3473482,0.999826789,514.8886772,156.2638374,0.999699175,514.0939372,409.3221064,0.999670267
3172,328.8551645,158.5314841,0.999792695,334.5357032,411.3184053,0.999823689,514.8899634,156.2366842,0.999698043,514.0070928,409.5564094,0.999642491
3173,328.1403165,157.5347791,0.999800205,334.481039,411.2970719,0.999829173,514.8476238,156.227524,0.999699116,513.8218782,410.0687637,0.999638617
3174,328.02389,157.4928575,0.999797046,334.5882974,411.1714708,0.999838591,514.8479601,156.2283014,0.999699295,513.164793,410.4800105,0.999437869
3175,326.7119617,156.2777781,0.98910743,334.5174956,411.2178639,0.999831319,514.8376716,156.2342687,0.999700904,513.0125272,410.7130771,0.999346316
3176,326.7234328,156.0068685,0.989860415,334.5754757,411.0371116,0.999828398,514.8384588,156.2145097,0.999700308,513.6341608,411.0609984,0.999294519
3177,336.2295852,154.6980133,0.994961202,331.6029697,408.05264,0.999751747,515.3267291,155.4296854,0.999621212,513.5768092,410.8853817,0.99945724
3178,330.1401047,151.4811518,0.995133698,331.7226932,407.9755907,0.999758482,515.2728634,154.8994282,0.999595284,513.5324349,410.855001,0.999444246
3179,327.0043983,157.9264746,0.996994674,333.3865972,410.7964271,0.999759555,515.0234088,155.7256866,0.99967134,513.7249343,411.1446962,0.999442577
3180,327.2026424,157.912694,0.99740231,333.6891294,410.6025859,0.999768257,514.8987379,156.5556469,0.999699593,513.4054682,410.8425751,0.999585629
3181,329.3900547,158.3455756,0.997655034,333.7284479,410.5788962,0.999783039,514.8997953,156.5786471,0.999699593,513.1320865,410.6054134,0.999525905
3182,329.6958156,158.2948689,0.997396231,333.7330046,410.576172,0.999783516,514.9190015,156.5683438,0.999701738,513.1599767,410.657156,0.999549866
3183,328.1150451,157.6013299,0.998177886,333.8765674,410.6219575,0.999794602,514.8998448,156.5789118,0.999699473,512.9664929,409.8825469,0.999672771
3184,327.8483582,157.4433843,0.998437524,333.7963672,410.6338996,0.999786615,514.8994156,156.5849938,0.999699831,513.2921152,409.8922596,0.99963516
3185,327.8261957,156.9515183,0.991520047,333.8210988,410.6524901,0.999793351,514.9048115,156.6034864,0.999699175,513.1980021,410.1519046,0.999628901
3186,326.3000307,158.5254617,0.991663933,333.8388057,410.6481293,0.999798417,514.9044783,156.6013737,0.999699116,513.0667193,410.1733251,0.999608159
3187,327.3171692,160.1053395,0.997455478,333.8492498,410.6415823,0.999796808,514.8903232,156.5700576,0.999699354,513.1114149,410.3649139,0.999621034
3188,327.2621469,160.2274971,0.997472405,333.8940339,410.7142681,0.999806881,514.8847215,156.5755855,0.999699712,513.3486998,410.3696871,0.999616861
3189,328.8959594,157.7035737,0.99943465,333.9967217,410.7330705,0.999791384,514.8908238,156.5949924,0.999701619,513.6996124,410.2015848,0.999650955
3190,328.9228287,157.5943561,0.999476731,334.0823274,410.6581175,0.999792218,514.9039224,156.5845413,0.999700665,513.69315,410.193892,0.999650717
3191,329.6325359,158.732739,0.999624252,333.9850659,410.8060334,0.999773502,514.9018939,156.5715762,0.999700189,513.7237215,410.2579336,0.999591827
3192,329.4429584,158.7606926,0.999642611,334.117938,410.8030522,0.999751151,514.8937876,156.6046998,0.999697328,513.7637293,410.1671381,0.999618173
3193,329.1587529,158.6950521,0.999715269,334.1115198,410.8363523,0.999748528,514.8990139,156.6063207,0.999697149,513.5847917,410.2938132,0.999635279
3194,329.1693344,158.7319498,0.999728382,334.1026444,410.8261331,0.999747753,514.8997619,156.606464,0.999697208,513.4569423,410.2619429,0.999664664
3195,329.4765449,158.2987905,0.999703884,334.1224732,410.8368878,0.999750078,514.9012113,156.6050265,0.999697208,513.4548841,410.2386522,0.999668658
3196,329.5707188,158.2199039,0.999697208,334.1144719,410.8641645,0.999750435,514.9057263,156.6126551,0.999697089,512.9992018,410.0649242,0.999660134
3197,329.4758286,158.0396743,0.999695659,334.0568123,410.9299465,0.999765038,514.9138355,156.576299,0.999698281,513.06864,409.9459205,0.999683797
3198,329.4892387,157.9236259,0.999688387,334.0575132,410.9327457,0.999763489,514.914417,156.5737227,0.9996984,513.1816189,410.0622406,0.999711514
3199,329.0671968,157.8525004,0.999723554,333.9569082,411.0291229,0.999767184,514.9185266,156.5761045,0.999698102,513.1453924,410.1615505,0.999703407
3200,329.1402268,157.8147669,0.999742627,333.974556,411.0361682,0.999767303,514.9215637,156.6117857,0.999700189,513.3094797,410.7264686,0.999595523
3201,330.414237,156.1103024,0.998755574,332.146623,408.9464006,0.999680281,515.4775801,155.6964096,0.999694347,512.0116601,408.9867263,0.9996382
3202,329.518394,155.2536662,0.99922812,332.1546466,409.1595173,0.9996773,515.6475978,155.395954,0.999702692,511.9303594,407.8031912,0.999634743
3203,331.9586021,153.3316584,0.999659419,329.7087181,405.2575703,0.9998703,515.9260445,154.6969604,0.999668062,511.1555762,407.8888698,0.999589443
3204,331.8561055,153.317183,0.999655843,329.6880889,405.2039748,0.999863744,516.6090746,153.8313437,0.999663472,511.3182139,407.3470225,0.999600887
3205,331.7886201,153.2343969,0.999668479,329.7849936,405.2110945,0.99986136,516.4728213,153.9521427,0.999662697,511.2707767,407.4225521,0.999595761
3206,331.8112561,153.2125511,0.999674916,329.7975585,405.1962153,0.999860048,516.475798,153.9488797,0.999662459,511.2613001,407.4380479,0.999596834
3207,331.7761676,153.2255387,0.999667287,329.7258151,405.2336602,0.999863029,516.4834395,153.9051709,0.999662638,511.2079554,407.2247322,0.999621987
3208,331.7534078,153.2328157,0.999650717,329.7759564,405.231341,0.999860942,516.6074014,153.8069344,0.999668479,511.225358,407.2433124,0.999627709
3209,331.7468075,153.2154546,0.999648631,329.6838751,405.2256956,0.999862671,516.6755514,153.4642606,0.999735355,511.0772963,407.0188155,0.999680817
3210,331.7263861,153.3009877,0.999643445,329.7399721,405.3199848,0.999854088,516.5590636,153.5771298,0.999706149,511.1068997,406.9749093,0.999694705
3211,331.6268957,153.194169,0.99965167,329.6899149,405.2809762,0.99985832,516.4818582,153.8652291,0.99966073,510.9952002,406.9486334,0.999687314
3212,331.6542163,153.0967779,0.999654174,329.7196512,405.3050135,0.999849677,516.4855284,153.8866415,0.999645829,511.0164976,406.7540014,0.999668837
3213,331.8057374,152.9933162,0.999672472,329.6422753,405.4308536,0.999853075,516.6913776,153.8948541,0.999635577,511.4306836,407.0273936,0.999701023
3214,331.8543761,152.9724841,0.99966836,329.6688545,405.3758671,0.999850988,516.6893209,153.8742657,0.999643683,511.2614083,406.8280702,0.999677539
3215,331.8577464,152.9402575,0.999664307,329.6562908,405.3422832,0.999850273,516.6990087,153.8560972,0.999643505,511.0105591,407.0211186,0.999681354
3216,332.0579237,152.9224119,0.999666333,329.7468472,405.3295747,0.999854803,516.6242638,153.9399452,0.999645591,511.0739064,406.7186089,0.999654174
3217,332.2892259,152.6400847,0.999701321,329.6588471,405.27306,0.99985671,516.6122414,153.6570554,0.999686599,511.0070376,406.6620898,0.999643922
3218,332.7013902,152.4337969,0.999692619,329.4823804,405.2481942,0.999857664,516.6141394,153.6566491,0.999686897,511.0352039,406.6463573,0.999647141
3219,332.6993351,152.2739778,0.999701619,329.4621441,405.3196263,0.999858975,516.6154672,153.6557627,0.999687076,510.5742769,406.4893601,0.999616861
3220,332.8041828,152.1065693,0.999698877,329.5174408,405.277577,0.999860406,516.6689818,153.5163631,0.999690413,510.6346278,406.5174599,0.999638915
3221,332.95398,151.9642069,0.999705076,329.4647961,405.1753412,0.99985826,516.7415926,153.3600855,0.99972403,510.7251005,406.8335233,0.999611259
3222,332.9528608,152.0126247,0.999703705,329.3757246,404.9749966,0.999855638,516.710953,153.5739007,0.999683022,510.326376,407.1350577,0.999490857
3223,332.6237073,151.7699513,0.999729872,329.3521202,405.0287389,0.999861777,516.7928725,153.4408274,0.999712944,510.3323746,407.0856116,0.999488056
3224,332.7056632,151.7467315,0.999733329,329.3070097,404.7621139,0.999857962,516.7439048,153.7907457,0.99969542,510.2756948,407.260463,0.99949801
3225,332.5754904,151.6647861,0.999742568,329.3160524,404.760272,0.999855399,516.9422252,153.5325408,0.999700487,510.3671913,407.0153592,0.999501705
3226,332.5479939,151.6634407,0.999739766,329.3573146,404.734876,0.999854147,516.8870036,153.5567989,0.999680161,510.3567944,406.8838007,0.999510884
3227,332.6948922,151.5059488,0.999735475,329.3321681,404.7340572,0.999853075,516.98418,153.372849,0.999728799,510.6059031,406.7685826,0.999514818
3228,332.5577813,151.5204179,0.999732256,329.1991084,404.5528863,0.999853969,516.864881,153.5494804,0.999689341,510.7853198,406.246515,0.999482512
3229,332.5946005,151.547092,0.999741197,329.2026744,404.6300424,0.999855697,516.6904421,153.6860938,0.999680817,510.6698537,406.2762001,0.999498844
3230,332.6164282,151.5276203,0.999742985,329.1879137,404.6501465,0.999854565,516.6721225,153.6921268,0.999679923,510.5771933,406.2752907,0.999455214
3231,332.4131226,151.5167248,0.999759078,329.1395757,404.6045153,0.999856234,516.6919209,153.6865921,0.999680758,510.6187444,406.2075288,0.999504685
3232,332.3148724,151.5114019,0.999768496,329.1284242,404.6724761,0.999858975,516.7651809,153.8527369,0.999654531,510.7617617,406.1052663,0.999510705
3233,332.3107306,151.5230076,0.999774694,329.2441223,404.7328326,0.999857903,516.4433306,153.9770112,0.999649584,510.9692025,405.9282368,0.999531865
3234,332.3096155,151.5533671,0.999771833,329.2287483,404.6646715,0.999854684,516.4158604,153.9605761,0.999653101,510.8687844,405.7913418,0.999504387
3235,332.2950838,151.5596764,0.99977231,329.2030771,404.7657878,0.999862313,516.4236182,153.9533257,0.999652326,510.8131914,405.8437749,0.999495208
3236,332.2735274,151.5966568,0.999769092,329.1417341,404.6568897,0.999860883,516.3322078,153.9571757,0.999655008,511.4979033,405.523456,0.999660492
3237,332.1839685,151.7175126,0.999770641,329.1351037,404.600289,0.999859214,516.338242,153.8716183,0.99968189,511.3597174,405.5544462,0.999649048
3238,332.1734008,151.758635,0.999772072,329.155674,404.6184904,0.99985671,516.3344347,153.8710656,0.999681652,511.4550524,405.5756783,0.999653637
3239,332.2163262,151.7195621,0.999771357,329.1345201,404.5398526,0.999857843,516.3602812,154.0571003,0.999656975,511.4050999,405.5946152,0.999643326
3240,332.2942133,151.7585053,0.99977982,329.0294416,404.543991,0.999865949,516.45096,153.823874,0.999666154,511.1976047,405.7535212,0.999723196
3241,331.9541523,152.0355005,0.999771297,329.0440938,404.7467058,0.999860287,516.8433396,154.0870141,0.999660015,510.6207242,406.0973396,0.99964571
3242,331.7881464,152.2467132,0.99976325,329.0866978,404.9499605,0.999859571,516.4852394,154.6447932,0.999713182,510.733716,406.3132834,0.999636889
3243,329.3116076,156.5956597,0.998572707,331.0978389,407.8366504,0.999765396,515.4727696,155.5666403,0.999705851,510.6365647,406.0085077,0.999608636
3244,329.3089392,156.6443405,0.998643041,331.1291921,407.9421444,0.999763548,515.2574347,155.7907392,0.999673843,510.8809671,405.9655237,0.999614954
3245,327.6861305,158.4000096,0.999944448,333.0196066,411.9215838,0.999770641,515.3245481,155.7634244,0.999681354,511.0269008,407.3848374,0.999498129
3246,327.8881745,158.3925853,0.999926805,332.8983755,411.9435353,0.999738336,515.2909036,155.7613119,0.999683857,510.5671563,408.1038823,0.999452531
3247,327.9720819,158.384017,0.999926686,333.2725759,411.8530319,0.999766767,515.2879845,155.7705992,0.999681592,511.3029408,407.8485045,0.999656439
