apple_x,apple_y,apple_p
431.3702273,308.9330434,0.046938717
431.4659081,308.9823719,0.041308343
431.4421897,308.8836589,0.048928499
431.4864063,308.9960734,0.044733524
431.4209728,308.8454648,0.054701835
431.540637,308.8859004,0.045046657
431.5628419,308.8763054,0.047764063
431.5506129,308.7980313,0.051018178
431.5545998,308.7584249,0.056553066
431.51302,308.6956246,0.081505984
431.4380016,308.6717197,0.079501271
431.3921328,308.4689234,0.076474667
431.3167892,308.5157437,0.081226587
431.3885727,308.5725755,0.079522938
431.2083836,308.5490397,0.087165833
431.1976714,308.5615296,0.063179821
428.1172438,308.2689178,0.086072922
428.1698613,308.321044,0.074983597
428.1546493,308.3407877,0.06894809
428.1566207,308.3738287,0.067930341
428.1673858,308.3341671,0.074698716
428.0718234,308.3607762,0.079029292
428.0774686,308.3518553,0.079764396
428.1232956,308.4018175,0.070898235
428.1815894,308.4304194,0.058426827
428.0585464,308.4493908,0.076818824
428.0254676,308.4690039,0.081175297
428.0465499,308.4738043,0.075179547
428.0137934,308.3537124,0.093881786
428.0006781,308.3462319,0.089516848
427.9823819,308.3003451,0.101028502
428.0727399,308.2833422,0.090109855
427.8832942,307.9544412,0.142424524
427.9016691,308.0686927,0.114509732
428.0152984,308.2735248,0.065024972
427.9319686,308.15492,0.08239615
428.166767,308.3553206,0.038634479
428.1721468,308.3898871,0.036798775
428.1465347,308.3908502,0.038996786
428.1722803,308.3768172,0.03843832
428.1592109,308.3669089,0.03576684
430.8999267,308.6704037,0.036500961
430.9138465,308.6257538,0.037890851
430.9098773,308.6763161,0.036404669
428.1817008,308.3006251,0.03648752
428.0952737,308.3357763,0.05440408
428.0523766,308.3839171,0.049796224
428.0472342,308.3705287,0.074348092
428.0550499,308.3100733,0.085666507
428.069751,308.3151919,0.070015967
428.1169147,308.412442,0.070006132
428.1078529,308.4329998,0.068482816
428.3028453,308.5977711,0.042716444
428.1805323,308.6235683,0.047685325
428.1636223,308.6403615,0.049890697
428.0814897,308.5323858,0.056287557
427.926684,308.3546569,0.101377904
428.1600817,308.6879797,0.063611388
428.1423028,308.6829717,0.065572202
428.1123778,308.6633671,0.074797422
428.1527702,308.5787143,0.09569943
428.2407462,308.7823809,0.054332614
428.3592982,308.6789051,0.051821321
428.3590978,308.6765908,0.051759213
428.3088908,308.7717238,0.042516351
430.9521194,309.0260347,0.030295551
430.9483523,309.015483,0.030022949
430.9512258,309.0225092,0.030096769
428.3420452,308.8119646,0.041479617
428.392892,308.7047853,0.043345124
428.395841,308.7011272,0.043098152
428.3999529,308.7093894,0.043278128
428.3755932,308.8239635,0.03880015
428.3133962,308.7236032,0.04675743
428.3161785,308.7179667,0.046436787
428.3149234,308.7230117,0.046442538
428.3494304,308.6958476,0.048762143
428.3341612,308.7912642,0.039523691
428.3109272,308.8371757,0.042799443
428.3395578,308.7791718,0.039675474
430.9331875,308.9243736,0.043681115
428.3138046,308.8040102,0.052633762
428.311055,308.8228601,0.049540758
428.3201736,308.8131422,0.050416857
430.9909515,308.8166575,0.058310419
430.9668522,308.9447206,0.044206232
430.9668708,308.942968,0.043994129
428.308289,308.8306738,0.046322405
430.9515266,308.8660635,0.044002742
430.8983626,308.9194866,0.038703382
430.9194403,308.9375589,0.037840754
430.9225144,308.9083119,0.044734627
428.2646638,308.7350294,0.063365817
428.2754342,308.719093,0.063427866
428.2630234,308.7125912,0.059977472
428.2707358,308.7139683,0.060637146
428.2841488,308.7359918,0.054323941
428.2846009,308.6996719,0.059186488
428.2930501,308.7078112,0.058721662
428.279759,308.7243029,0.063849956
428.2781277,308.7067028,0.063108712
428.2806298,308.6968611,0.064049363
428.3119886,308.6835718,0.057132781
428.3123538,308.6835513,0.056938827
428.330607,308.6548246,0.052779257
428.3921189,308.641015,0.047206879
428.3966928,308.6150197,0.049203724
428.4272361,308.6454053,0.042108476
428.4327038,308.671503,0.043626159
430.9121151,308.580513,0.028936684
430.9049759,308.575098,0.029409766
430.9143991,308.4850935,0.031551868
428.2832597,307.9772541,0.053500652
428.2529788,308.0312475,0.039959401
430.9584045,308.1973243,0.037416518
430.8731289,308.0881128,0.044587731
430.936439,308.3738868,0.03362295
431.0008106,308.4109893,0.033949226
431.0239348,308.4311562,0.032962173
431.08218,308.1408868,0.088128299
431.1537495,308.4006893,0.057381272
431.0045214,308.3403691,0.062908471
431.012629,308.5700057,0.040858269
428.1673939,308.0318097,0.080251545
430.974122,308.3108562,0.061356187
430.9912238,308.222461,0.067342311
430.987668,308.2191411,0.068762958
430.9994636,308.1740451,0.072389424
430.9726939,308.1366194,0.078829467
431.0503559,308.2553802,0.06926024
431.0389729,308.2247887,0.069379807
431.0310702,308.2895738,0.070279568
430.9973941,308.214291,0.068273038
431.0599747,308.1875286,0.064876169
431.0687866,308.1910369,0.064312458
431.0720601,308.2080799,0.064623237
430.996109,308.1534772,0.074715257
431.1190939,308.1097632,0.080394417
431.0673656,308.12392,0.075139225
431.1249347,308.1063093,0.087281018
431.1451569,308.0621663,0.090705693
431.1930389,308.0493488,0.111887127
431.26618,308.0488703,0.111819267
501.3082609,275.1217981,0.999993384
501.1916059,275.0769341,0.999993086
486.5568423,277.5549359,0.999999225
486.763701,278.2206447,0.999999285
473.7846584,278.2437518,0.999999881
473.8161557,278.3656723,0.999999881
458.2014151,278.0063741,0.999999881
457.8613703,277.9205267,0.99999994
444.4486643,277.6346812,0.999999881
444.5819255,277.6945233,0.999999881
430.9087486,278.1939745,0.99999994
430.9165845,278.083329,0.999999881
417.0055735,278.4872682,0.99999994
404.8719931,279.0839536,0.99999994
404.8314324,279.0285046,0.999999881
398.7547965,279.6295326,0.999999762
398.9738853,279.7162659,0.999999762
399.0207913,279.7863464,0.999999762
391.8832035,279.2443507,0.999999762
391.6590378,279.2222311,0.999999762
385.4585955,279.3150377,1
385.4492798,279.3502266,1
382.2225623,279.6860423,0.999999881
382.0471966,279.4917002,0.999999881
375.9987004,279.2218676,0.99999994
377.5006578,279.5462627,0.99999994
371.9572197,279.3864193,1
371.9917285,279.3618243,1
371.9537087,279.3422172,0.99999994
371.7553617,279.3242381,1
371.7687776,279.32809,1
371.773072,279.3315141,1
371.7885227,279.3138757,1
371.8181821,279.322695,1
371.7746271,279.3454189,0.99999994
371.8204173,279.3497376,0.99999994
371.8362032,279.3514647,0.99999994
371.8800852,279.385046,1
371.8643292,279.4276114,0.99999994
371.8014519,279.4103062,1
371.7815112,279.3980546,0.99999994
371.7462841,279.3774757,1
371.7546606,279.3667979,1
371.7524896,279.3718984,1
371.7469263,279.3742559,1
371.7756057,279.3812969,0.99999994
371.7110718,279.3906741,1
371.7099963,279.4099643,0.99999994
371.7485063,279.4024065,1
371.7794627,279.4117682,1
371.758753,279.3925555,1
371.7555415,279.4129498,0.99999994
371.7418908,279.3978724,1
371.8442708,279.3703046,1
371.8126089,279.3993022,1
371.8098842,279.406508,1
371.8037524,279.4034796,1
371.8129008,279.4271336,1
371.8367204,279.4645364,1
371.832812,279.4517388,0.99999994
371.7881604,279.4426651,1
371.829654,279.4468048,0.99999994
371.7939612,279.4214804,1
371.8269849,279.4751573,1
371.865745,279.4673972,1
371.9310739,279.5443451,1
371.8780263,279.4731555,1
371.8856494,279.4527917,1
371.9257736,279.5029359,1
371.8995059,279.4949756,1
371.825168,279.4480548,0.99999994
371.8392389,279.4537315,1
371.8631536,279.4801972,1
371.8565538,279.4450703,1
371.8299067,279.4086473,1
371.8390538,279.4114792,1
371.8391268,279.4257822,1
371.806802,279.4498336,1
371.8287189,279.4275067,1
371.8690933,278.9205902,0.99999994
371.859509,278.9420192,1
371.872625,278.9526718,1
371.8584836,278.9581232,1
371.862087,278.9494219,0.99999994
371.8863657,278.937453,1
371.8543938,278.9525971,1
371.8781005,278.9399121,1
371.8842798,278.9366531,1
371.8856909,278.9379034,1
371.9350804,278.9270039,1
371.9141955,278.9484577,1
371.9066045,278.9177914,1
371.9184508,278.919107,1
371.9254456,278.8809891,0.99999994
371.9065078,278.8765829,1
371.907654,278.8800166,0.99999994
371.9072604,278.9090402,1
371.8938256,278.850774,0.99999994
371.9088926,278.8659196,1
371.8723574,278.8421712,1
371.8604487,278.868746,0.99999994
371.8461016,278.8885505,1
371.8293274,278.8731372,1
371.8281005,278.8829439,0.99999994
371.8158429,278.8950069,1
371.8180454,278.8350482,1
371.7620272,278.8644772,1
371.775944,278.8367009,1
371.7749636,278.850837,1
371.8008703,278.8423016,1
371.7580175,278.7522447,1
371.755006,278.7498841,1
371.7817269,278.7687821,1
371.7581343,278.8274765,1
371.8180926,278.8718483,1
371.8227205,278.8576143,0.99999994
371.8231304,278.8812859,1
371.763654,278.8243346,1
371.7642938,278.8136513,1
371.7745775,278.7681892,1
371.7616326,278.8006871,1
371.807744,278.8038092,1
371.8151711,278.8065162,1
371.8153371,278.8210115,1
371.8060761,278.8017032,1
371.8239528,278.8044829,1
371.8051327,278.8082697,0.99999994
371.8079568,278.8156188,1
371.7512675,278.7805355,1
371.7885429,278.7903297,1
371.6960278,278.8194153,0.99999994
371.6638824,278.7478552,0.99999994
371.6853845,278.558069,1
371.6036013,278.3557644,1
371.5496798,278.387466,1
371.524285,278.3441374,1
371.6404015,278.361382,1
371.6251456,278.363241,1
371.8313304,278.4352746,0.99999994
371.9259928,278.4065998,1
371.829151,278.360369,1
371.8171449,278.3482263,0.999999881
371.6960387,278.4598639,1
371.8223699,278.585283,1
371.7216333,278.4737103,1
371.706554,278.3606927,1
371.7789601,278.4906132,0.99999994
371.7752738,278.3582249,0.999999881
371.9417304,278.6876981,1
371.8993686,278.7466419,1
372.3088135,279.1619322,1
372.2858175,279.4841859,0.999999881
372.3215668,279.379323,1
