base_x,base_y,base_p,MCP1_x,MCP1_y,MCP1_p,PIP1_x,PIP1_y,PIP1_p,tip1_x,tip1_y,tip1_p,MCP2_x,MCP2_y,MCP2_p,PIP2_x,PIP2_y,PIP2_p,DIP2_x,DIP2_y,DIP2_p,tip2_x,tip2_y,tip2_p
172.0532875,234.8046155,0.966751456,228.4918823,244.9090404,0.898073554,256.7237201,260.5109378,0.999878943,275.8986713,273.865716,0.999985933,247.7184129,227.3096551,0.75537169,280.1045556,229.0011601,0.999440193,307.3365831,248.5173736,0.997896016,300.1482268,287.7912927,0.987743735
171.9598133,234.7514774,0.973511636,228.2564359,245.0880419,0.836045861,256.7423182,260.6366578,0.999837518,276.1243206,273.8523085,0.999983072,247.8006854,227.518888,0.662221789,280.1607814,229.2415013,0.999088883,307.4000933,248.6691899,0.997993469,300.2364011,287.7168159,0.989023209
171.7348971,235.0322746,0.978469133,228.2263541,245.0936319,0.813271284,256.6396456,260.5938454,0.999826074,276.082533,273.8224723,0.999983311,247.5828152,227.398575,0.650500536,279.8522806,229.2428286,0.999342561,307.283145,248.6218634,0.998150706,300.1274518,287.6883569,0.989387155
165.3695269,240.0500207,0.998005629,217.6801019,245.5317851,0.989554882,253.7759563,260.5118962,0.999961495,272.5616825,274.8345859,0.999943972,265.3809431,224.3698478,0.785000265,269.759797,224.7518301,0.994148254,301.243729,278.8980498,0.988326311,294.4128115,292.2194717,0.999547124
168.1505227,238.3475385,0.995833755,218.1119139,245.4146856,0.989755929,253.7031112,260.6762645,0.999961615,272.4466839,274.8613616,0.999938071,265.4107349,224.2457278,0.760265529,269.5885408,224.5052218,0.995201945,301.0892199,278.9628448,0.991017461,294.3875852,292.3662443,0.999621272
149.9940279,239.8082714,0.999918699,212.4809327,237.12637,0.998690724,242.2215471,251.80421,0.999915063,261.4423118,260.8461264,0.999931276,253.6861097,204.7411893,0.998177052,266.8670431,210.2954407,0.890593529,291.5582264,263.110209,0.999475837,284.7541301,277.9281743,0.999894559
148.933349,239.7552037,0.999921381,214.7917638,240.0330262,0.999197483,242.2781311,251.9036668,0.999888599,261.2712201,260.7329574,0.999936223,253.3612758,205.0690219,0.999243498,267.4695702,210.274272,0.909294009,291.3300778,262.9952674,0.999424458,284.6789138,277.8928493,0.999896884
141.7973891,232.7382531,0.999998391,214.4457777,225.8750014,0.999998748,240.455235,230.7256222,0.999997497,257.3121879,240.6321435,0.999835134,231.6715565,182.6790037,0.999999166,279.4360294,203.8990329,0.999842763,282.2161703,231.6885908,0.999938488,274.8444401,249.1481779,0.9999668
144.189245,233.2301006,0.999998987,214.3822746,225.9818652,0.999998927,240.1242695,230.7184319,0.999996781,256.8118942,240.4965024,0.99974227,231.6559308,182.7091439,0.999999225,279.4943502,203.8125649,0.999744356,282.4021378,231.4591153,0.99994278,275.0005282,248.9956684,0.999967098
140.2991017,232.8390002,0.999999821,211.0014442,217.895061,0.999999523,248.9825137,219.2224634,0.999998093,264.5390954,228.6600955,0.999981761,226.4209667,173.461,0.999999821,281.9130309,179.6298603,0.999997973,288.9909456,207.8499157,0.994773448,303.0614285,222.826926,0.943248868
141.3976451,232.6423073,0.999999762,210.9654459,217.7613935,0.999999404,249.1062303,219.2607494,0.999997854,266.0482126,230.0939064,0.999974191,226.6363337,173.348684,0.999999881,282.0498692,179.491967,0.999998331,288.855489,208.5136476,0.992531776,302.8681235,223.1071396,0.847459495
149.0850637,236.9303979,0.999999642,220.4618604,225.2527115,0.999999881,254.793905,228.0664029,0.99999994,272.7463839,233.2289863,0.999999881,233.5182962,179.6262849,1,291.3101408,179.8068664,0.99999994,298.4023468,205.1197593,0.999990225,297.5214684,229.3571448,0.999922454
149.1746312,236.8819456,0.999999642,220.5569302,225.2602186,0.999999881,254.8592534,227.9228306,0.999999881,272.7960978,233.1881113,1,233.6297793,179.4718035,1,291.2078154,179.7073453,0.99999994,298.2520043,205.2801603,0.999991059,297.5059593,229.3394176,0.999942064
161.2762241,243.6319555,0.99999994,231.8867249,232.4972737,0.999999583,264.4405456,235.7229566,0.99999851,284.5930298,245.0916803,0.99999994,245.0824811,186.1418471,1,300.0805657,188.5324936,0.999999046,307.1810644,215.3897293,1,309.8220757,234.7997884,0.999999881
161.0765979,243.7331909,0.99999994,232.0984788,232.5149832,0.999999583,264.4622355,235.6418223,0.999998569,284.5893536,245.0516596,0.999999881,245.1261338,186.1504765,1,298.1739827,189.4707363,0.999998987,307.2050168,215.4072418,1,309.7473066,234.8898379,0.999999762
168.2176909,252.6272041,0.999998331,234.6124237,244.0059668,0.999999881,269.7303951,247.3006971,0.99999547,291.7333166,254.9906254,1,253.4619408,196.055143,1,304.8651373,199.734148,0.999999285,314.0071144,224.5198236,0.999999881,318.0441921,244.9058287,1
168.3660674,252.568931,0.999998331,234.593201,243.9788435,0.999999881,269.7001698,247.217165,0.99999541,291.7327935,254.9389062,0.999999881,253.5667596,196.0549983,1,304.9095893,199.5846953,0.999999404,313.8968971,224.7245231,0.99999994,318.0472908,244.892831,1
171.5300405,258.5773522,0.999999881,241.160501,248.1572506,0.999999702,275.8007118,252.7121873,0.999999762,295.2683127,261.3305883,0.999999881,257.0979748,198.7725985,1,306.9629669,204.409422,0.999999523,318.8230553,228.2998726,0.99999994,320.0929313,248.701695,1
171.7472551,258.5675951,0.99999994,241.1675742,248.1594672,0.999999642,275.8104476,252.6980162,0.999999881,295.3039615,261.3267697,1,257.0327542,198.8146434,1,307.0333463,204.8225464,0.999999523,318.9035606,228.2973713,0.999999881,320.2349598,248.7754917,1
172.1261035,269.8877578,0.999998212,246.2577441,262.0063069,0.999999762,277.823578,265.6750844,0.999999821,299.6916101,273.4213302,0.999999881,262.5017509,212.7940368,1,313.641515,211.1922201,0.99999994,325.8755171,233.3745389,1,330.4668318,249.0791812,0.999999046
177.652247,268.9870992,0.999998808,246.2941189,262.4876218,0.999999881,277.9152615,265.7408555,0.99999994,299.7096499,273.4174292,0.999999881,262.3165507,212.8408359,1,313.5066028,211.2965814,1,325.9022084,233.3102627,1,330.3639213,248.9049907,0.999999046
178.3131555,280.0213385,0.999999642,249.8908107,273.3853371,0.999999881,280.700129,278.8092635,1,301.7728429,287.0493507,0.999999464,266.3988559,223.5829525,0.999999583,314.1210971,212.6699599,1,328.1386013,232.2680383,1,339.6796625,248.1314492,0.999999166
184.8632121,285.8101544,0.999999046,255.8334985,280.9940114,0.999999106,285.3089912,285.000185,0.99999994,305.8165455,294.2016799,0.999999285,272.5063674,228.4408908,1,320.3032522,213.692975,1,334.7586761,232.6801171,1,348.39943,246.663692,0.999999642
184.9845629,285.8887286,0.999999046,255.732933,281.0129833,0.999999225,285.2953873,285.0183892,0.999999881,305.8452353,294.1580727,0.999999404,272.2397223,228.5708408,1,320.2849832,213.5810527,1,334.5450015,232.8721523,1,348.2264501,246.7073097,0.999999583
192.0184853,292.6798877,0.999999523,260.6115652,288.1234698,1,290.0623233,291.0550423,1,312.1577034,299.9514383,0.999999464,278.0214427,233.6613975,0.999999881,325.5180742,215.6064606,1,338.0395274,233.2294583,1,352.6285162,245.7291063,0.999999702
